Rescue_ID,Date_Caught,Researcher,CaptureSite,ForagingGround,CaptureMethod,Fisher,LandingSite,Species,ReleaseSite,Tag_1,Tag_2,Tag_3,Lost_Tags,T_Number,CCL_cm,CCW_cm,Weight_Kg,Sex,TurtleCharacteristics,Status,Date_Release,Release_Admiss_Notes,SpecialRemarks,PCVNumber,Expenditure
2010_RE_0137,2/19/2010,researcher_4,site_110,creek,net,fisher_1007,site_8,species_1,site_1,5374,None,NA,NA,NA,41.9,40.5,NA,NA,small barnacles covering carapace& white calcareous algae on carapace& minor flaking along midline of plastron& 2 large U-notches in LRF& small barnacles at anterior end of plastron,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0138,2/20/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_80,NotTagged_0327,None,NA,NA,NA,36.5,36.1,NA,NA,White calcareous algae on the carapace& U-notch in RFF& clean plastron& several small barnacles on front flippers and scattered on carapace& 9th - 11th RMS not symmetrical to 9th - 11th LMS,NA,NA,NA,NA,NA,NA
2010_RE_0139,2/20/2010,researcher_4,site_58,creek,net,fisher_861,site_8,species_1,site_80,5364,None,NA,NA,NA,45,41.7,NA,NA,white calcareous algae on carapace& unique flaking on the interior of scutes& large flaking in 1st CS& several chips in RMS (4)& several small barnacles on carapace& and on central scales of the plastron,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0140,2/21/2010,researcher_4,site_111,creek,longline,fisher_285,site_58,species_1,site_80,5394,None,NA,NA,NA,45,42,NA,NA,Edges of scutes starting to flake& few small barnacles on carapace& RRF tip serrated& small barnacles on flippers& green algae on carapace& generally clean plastron with a few small barnacles,NA,NA,NA,NA,NA,NA
2010_RE_0141,2/21/2010,researcher_4,site_36,creek,longline,fisher_518,site_58,species_1,site_80,3562,None,NA,NA,NA,49,45.7,NA,NA,Scratch on the edge between 1st-2nd MS& several small barnacles on carapace& edges of scutes start to flake& patches of white calcareous alge on CS& flaking of plastron towards tail,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0142,2/22/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,4132,None,NA,NA,NA,42.4,38.6,NA,NA,Dead barnacle wounds mostly on edge of scutes& white calcareous algae on carapace& U-notch in 9th LMS& several small barnacles around neck and shoulders& green algae on outer edge of plastron with several small barnacles around tail,NA,NA,NA,NA,NA,NA
2010_RE_0143,2/22/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,3371,None,NA,NA,NA,55.2,47.1,NA,NA,Flaking at edges of scutes& U-notch in LFF& clean carapace and plastron& Net wound in right shoulder& tag pulled a hole,NA,NA,NA,NA,NA,NA
2010_RE_0144,2/22/2010,researcher_4,site_36,creek,longline,fisher_657,site_58,species_1,site_80,5382,None,NA,NA,NA,49.9,44.7,NA,NA,Green algae along central scutes& white calcareous algae on carapace& tag rip on RRF& barnacles stuck on metallic tag& several small barnacles on front flippers& hook wound in left shoulder& a little flaking at centre of plastron,NA,NA,NA,NA,NA,NA
2010_RE_0145,2/22/2010,researcher_4,site_36,creek,longline,fisher_1200,site_58,species_1,site_80,3856,None,NA,NA,NA,50.6,46.8,NA,NA,White calcareous algae on centre of LS of carapace& RSC tip broken& flaking at anterior end of plastron,NA,NA,NA,NA,NA,NA
2010_RE_0146,2/22/2010,researcher_4,site_35,creek,longline,fisher_518,site_58,species_1,site_108,NotTagged_0328,None,NA,NA,NA,64.3,58.5,NA,NA,Barnacle on nose& flaking within 5th CS& green algae on carapace& hook wound in right shoulder& small barnacles on front flippers& U-notch in RRF& tag rip in LRF& otherwise turtle is healthy and well-fed& plastron with many flakings,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0147,2/22/2010,researcher_4,site_58,creek,net,fisher_725,site_8,species_1,site_108,NotTagged_0329,None,NA,NA,NA,41,38.7,NA,NA,White calcareous algae on carapace& Net bruises and lacerations on tips of both front flippers& clean plastron,NA,NA,NA,NA,NA,NA
2010_RE_0148,2/23/2010,researcher_4,site_58,creek,net,fisher_861,site_8,species_1,site_80,NotTagged_0330,None,NA,NA,NA,47.7,43.2,NA,NA,Additional small scute on 1st CS& small amount of calcareous algae& few small barnacles on carapace& clean plastron& generally healthy,NA,NA,NA,NA,NA,NA
2010_RE_0149,2/25/2010,researcher_4,site_58,creek,net,fisher_1142,site_118,species_1,site_108,NotTagged_0331,None,NA,NA,NA,36.6,34.1,NA,NA,Green algae& flaking 1st and 2nd RLS& 10th RMS completely jagged off& U-notch between 7th and 8th RMS& few large barnacles on plastron (removed),NA,NA,NA,NA,NA,NA
2010_RE_0150,2/25/2010,researcher_4,site_35,creek,longline,fisher_624,site_58,species_1,site_80,5417,None,NA,NA,NA,58,52,NA,NA,6 LLS& 7CS on carapace& white calcareous algae on plastron& some flaking on plastron,NA,NA,NA,NA,NA,NA
2010_RE_0151,2/25/2010,researcher_4,site_36,creek,longline,fisher_518,site_58,species_1,site_80,4061,None,NA,NA,NA,57.4,55.7,NA,NA,Minor white calcareous algae on carapace& but generally very clean.  Flaking on 3rd RL scale of plastron& a few barnacles on face& around nose and mouth.,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0152,2/26/2010,researcher_4,site_7,ocean,net,fisher_57,site_120,species_2,site_80,4856,None,NA,NA,NA,39.2,37.3,NA,NA,Green& pinkish-white and white calcareous algae patches on carapace& flaking at tips of scutes& tip of RFF missing& minor flaking of plastron scales& small barnacles around tail and on underside of flippers& green algae on lateral scales of plastron,NA,NA,NA,NA,NA,NA
2010_RE_0153,2/27/2010,researcher_9,site_41,creek,net,fisher_957,site_118,species_2,site_62,5379,None,NA,NA,NA,35,31.9,NA,NA,Patches of brown calcareous algae on scutes& green algae on scutes& some small barnacles on neck and shoulder and rear shells,NA,NA,NA,NA,NA,NA
2010_RE_0154,2/27/2010,researcher_9,site_35,creek,longline,fisher_624,site_58,species_1,not_recorded,NotTagged_0332,None,NA,NA,NA,44.4,41.3,NA,NA,Flaking carapace& numerous scattered barnacles on carapace and plastron& tag rips in both RFs& small hook wound in right shoulder,NA,NA,NA,NA,NA,NA
2010_RE_0155,2/27/2010,researcher_4,site_38,ocean,net,fisher_369,site_118,species_1,not_recorded,NotTagged_0333,None,NA,NA,NA,55.6,50.2,NA,NA,Edges of scutes starting to flake& perfect turtle,NA,NA,NA,NA,NA,NA
2010_RE_0156,2/27/2010,researcher_9,site_15,creek,longline,fisher_1332,site_15,species_1,not_recorded,NotTagged_0334,None,NA,NA,NA,42.6,40.7,NA,NA,Small barnacles on scutes and flippers& neck and shoulders& hook wound in right shoulder,NA,NA,NA,NA,NA,NA
2010_RE_0157,3/1/2010,researcher_4,site_38,ocean,longline,fisher_1205,site_118,species_1,site_108,3591,None,NA,NA,NA,55.5,49.7,NA,NA,2 barnacles on edge of 1st CS& green algae on carapace& several small barnacles around neck& clean plastron,NA,NA,NA,NA,NA,NA
2010_RE_0158,3/1/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_80,3855,None,NA,NA,NA,53,47.5,NA,NA,Green and white calcareous algae on carapace& tag rip in LRF& very large barnacle on plastron (removed)& missing tip of RFF& flaking of plastron.,NA,NA,NA,NA,NA,NA
2010_RE_0159,3/1/2010,researcher_4,site_53,creek,net,fisher_1055,site_8,species_1,site_80,5400,None,NA,NA,NA,52.6,47,NA,NA,Flakes on 3rd CS& RSCS is slightly broken& clean of algae on carapace& flake on 6th LMS& flaking on RL scales of plastron,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0160,3/2/2010,researcher_4,site_28,ocean,net,fisher_441,site_13,species_1,site_73,5418,None,NA,NA,NA,44.1,41.3,NA,NA,Joints of scutes are beginning to flake& small barnacles on neck and shoulders,NA,NA,NA,NA,NA,NA
2010_RE_0161,3/2/2010,researcher_4,site_53,creek,net,fisher_1007,site_8,species_1,site_73,5371,None,NA,NA,NA,56.4,50.7,NA,NA,2nd CS is flaking& notches out of both RFs,NA,NA,NA,NA,NA,NA
2010_RE_0162,3/2/2010,researcher_4,site_53,creek,net,fisher_861,site_8,species_1,site_73,3733,None,NA,KE1638,NA,69.2,63.2,NA,NA,5 LLS& LSCS is deformed& tag lump in LRF,NA,NA,NA,NA,NA,NA
2010_RE_0163,3/2/2010,researcher_4,site_53,creek,net,fisher_1007,site_8,species_1,site_73,3470,None,NA,NA,NA,48.8,45.4,NA,NA,Outer edge of both RFs have nothches& notches btw 1-2& 3-4 scales of LFF from the body& notch btw 11th LMS and LSCS& wide shallow chip in RSCS& small cluster of barnacles on LSCS and slightly deformed& notch in 11th RMS,NA,NA,NA,NA,NA,NA
2010_RE_0164,3/3/2010,researcher_4,site_53,creek,net,fisher_861,site_8,species_1,site_80,3344,None,NA,NA,NA,53,49.5,NA,NA,Missing 99% of LRF& flaking on plastron& deformed SC& no v-notch& green algae on carapace,NA,NA,NA,NA,NA,NA
2010_RE_0165,3/3/2010,researcher_4,site_58,creek,net,fisher_69,site_8,species_1,site_73,5420,None,NA,NA,NA,45.9,41.7,NA,NA,many small barnacles on nucchal scute& two barnacles on head near eyes& flaking on 3rd CS and edge btw 1-2 LS on both sides& calcareous algae on carapace& tip of RFF missing& clean plastron& tag lump in LRF,NA,NA,NA,NA,NA,NA
2010_RE_0166,3/3/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_73,5419,None,NA,NA,NA,47.2,43.5,NA,NA,Many large barnacles on plastron (removed)& flaking at central part of plastron& falkin on 3-4 RLS& 2nd LLS& and LSCS& tip of RSCS slightly broken& tip of LFF serrated& barnacles on LRF and LFF& white calcareous algae on carapace& U-notch btw 9-10 LMS,NA,NA,NA,NA,NA,NA
2010_RE_0167,3/3/2010,researcher_4,site_110,creek,net,fisher_1007,site_8,species_1,site_80,5422,None,NA,NA,NA,60,54.7,NA,NA,FF tips both missing& flaking on R + L 1-2 MS& green algae on carapace& several small barnacles on FFs& minor flaking on plastron,NA,NA,NA,NA,NA,NA
2010_RE_0168,3/3/2010,researcher_4,site_33,creek,net,fisher_861,site_8,species_1,site_73,5421,None,NA,NA,NA,51.5,47.9,NA,NA,Green and white calcareous algae on carapace& minor flaking on plastron,NA,NA,NA,NA,NA,NA
2010_RE_0169,3/3/2010,researcher_4,site_33,creek,longline,fisher_598,site_42,species_1,site_80,4041,None,NA,NA,NA,57.4,52.5,NA,NA,Clean plastron& U-notch in RSC& small U-notch in 11th RMS& V-notch in RFF& flaking in nucchal scute& 1st LMS starting to flake& hook wound in mouth causing severe bleeding (hook removed),NA,NA,NA,NA,NA,NA
2010_RE_0170,3/4/2010,researcher_4,site_33,creek,net,fisher_1007,site_8,species_1,site_80,5083,None,NA,NA,NA,43.1,44.3,NA,NA,U-noch in between 9-10 RMS& few barnacle wounds on carapace& flakings at edges of scutes& several small barnacles on carapace (removed) and flippers& barnacles in the metallic tag (removed)& clean plastron,NA,NA,NA,NA,NA,NA
2010_RE_0171,3/4/2010,researcher_4,site_33,creek,net,fisher_861,site_8,species_1,site_80,5423,None,NA,NA,NA,47.3,45.9,NA,NA,Big chunk (u-notch) in between 8-9 RMS& flake in 2nd and 4th CS and 2nd RLS& calcareous algae& several small barnacles on carapace (removed)& clean plastron& tag lump in RRF,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0172,3/5/2010,researcher_4,site_33,creek,net,fisher_537,site_12,species_1,site_108,5424,None,NA,NA,NA,45.2,40.8,NA,NA,Minor flakings on plastron& several small barnacles on plastron and CSs of carapace& white calcareous algae on 1-3 RLS& tag rip in LRF& V-notch between 11 LMS and LSC& both SCs deformed resultin in no V-notch& U-notch in 9th RMS,NA,NA,NA,NA,NA,NA
2010_RE_0173,3/5/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_108,NotTagged_0335,None,NA,NA,NA,44.3,41.4,NA,NA,several small barnacles on carapace& particularly on MSs& white calcareous and green algae on carapace& barnacle on 3rd RLS& tip missing in LFF& V-notch in LRF& wound at tip of RFF,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0174,3/6/2010,researcher_9,site_53,creek,net,fisher_1007,site_8,species_1,not_recorded,NotTagged_0336,None,NA,NA,NA,46,43.7,NA,NA,light green algae on carapace& few small barnacles on scutes and head,NA,NA,NA,NA,NA,NA
2010_RE_0175,3/6/2010,researcher_9,site_13,ocean,net,fisher_184,site_13,species_2,not_recorded,NotTagged_0337,None,NA,NA,NA,39.4,37.6,NA,NA,5th CS is crookedly shaped& 4th RLS is more developed than normal& thick white calcareous algae on rear shell& numerous small barnacles on neck& shoulders& flippers and plastron.,NA,NA,NA,NA,NA,NA
2010_RE_0176,3/7/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_80,NotTagged_0338,None,NA,NA,NA,49.2,44,NA,NA,White calcareous algae on carapace with some green algae towards tail& u-notch between 8-9 LMS& small barnacle wound in 3rd CS& conspicuous patches of white algae on both SC& clean plastron with minor flaking on left intramarginal scales& eges of 1-2&2-3,NA,NA,NA,NA,NA,NA
2010_RE_0177,3/7/2010,researcher_4,site_110,creek,net,fisher_861,site_8,species_1,site_80,NotTagged_0339,None,NA,NA,NA,68.5,60,NA,NA,tag rip (missing tag) in LRF& v-notch between scales 1-2 towards body on LFF& flake on nuchal scute& flake bordering 1-2 CS and 1st LLS,NA,NA,NA,NA,NA,NA
2010_RE_0178,3/7/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_80,4126,None,NA,NA,NA,43.7,42.3,NA,NA,Barnacles on tag (removed)& flaking on plastron with small barnacles scattered& barnacles around nose and mouth. Large barnacle on 3rd RLS (removed)& white calcareous algae on carapace& notch between 11th LMS and SC& a little green algae on CS,NA,NA,NA,NA,NA,NA
2010_RE_0179,3/7/2010,researcher_4,site_23,ocean,net,fisher_680,site_13,species_2,site_80,NotTagged_0340,None,NA,NA,NA,27,24.4,NA,NA,Beautiful shell with flaking at tips of scutes& tips of both FFs missing& blackish complexion around neck& patches of white calcareous algae on plastron,NA,NA,NA,NA,NA,NA
2010_RE_0180,3/7/2010,researcher_4,site_58,creek,net,fisher_805,site_8,species_1,site_73,3967,None,NA,NA,NA,64.6,58,NA,NA,Fibro tumours on both eyes& under flippers& and on top and bottom of neck& flaking at centre of plastron& small barnacles on rear flippers& tag lump in LRF& minor flaking on 2nd RMS& LSC slightly deformed,NA,NA,released following day after treatment,Fibropapillomatosis,NA,NA
2010_RE_0181,3/7/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_80,5390,None,NA,NA,NA,42.4,41,NA,NA,edges of scutes starting to flake& tip of RFF missing& barnacles on tag (removed)& flaking on central part of plastron& several small barnacles around tail,NA,NA,Caught the day before,NA,NA,NA
2010_RE_0182,3/8/2010,researcher_4,site_58,creek,longline,fisher_1181,site_58,species_1,site_80,NotTagged_0341,None,NA,NA,NA,43.8,43.1,NA,NA,White calcareous algae on carapace and green algae on 2nd CS& depression btw 2-3 RLS& flaking btw 1-2 RLS& u-notch in LRF& some green algae on plastron,NA,NA,NA,NA,NA,NA
2010_RE_0183,3/8/2010,researcher_4,site_58,creek,longline,fisher_1181,site_58,species_1,site_80,5082,None,NA,NA,NA,44,41.3,NA,NA,Several barnacles scattered on carapace& including large on on 2nd LLS& notches out of 6 and 7 RMS& deformity in LSC& flaking in 2nd and 3rd CS and 2nd LLS& edges of 1-2& 2-3 LSs starting to flake (both sides)& V-nothc in RRF& tip of LFF missing& barnacle,NA,NA,NA,NA,NA,NA
2010_RE_0184,3/9/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,NotTagged_0342,None,NA,NA,NA,50.5,46.8,NA,NA,Additional CS btw 4th and 5th& small u-notch btw 10-11 RMS& pinkish-brown algae on neck and shoulders& v-notch in LRF& small crack in 4th LLS& RFF tip somewhat serrated& a little green algae on intramarginal scales of plastron.,NA,NA,NA,NA,NA,NA
2010_RE_0185,3/9/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,NotTagged_0344,None,NA,NA,NA,68.2,62,NA,NA,Extra LLS at caudal end& green algae on carapace& pinkish-brown algae around neck& shoulders and rear flippers& tips of both FFs serrated,NA,NA,NA,NA,NA,NA
2010_RE_0186,3/9/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,NotTagged_0345,None,NA,NA,NA,67.7,62.6,NA,NA,Carapace very clean& a few very small barnacles around neck and all flippers,NA,NA,NA,NA,NA,NA
2010_RE_0187,3/9/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_62,NotTagged_0343,None,NA,NA,NA,46.9,45.1,NA,NA,White calcareous algae on carapace& small u-notch in btw 8-9 RMS& tag rip in LRF& causing u-notch (no tag)& falking at edge of 3 CS and 3 RMS& clean plastron,NA,NA,NA,NA,NA,NA
2010_RE_0188,3/9/2010,researcher_4,site_58,creek,net,fisher_862,site_8,species_1,site_73,NotTagged_0346,None,NA,NA,NA,54.3,51.6,NA,NA,Large shallow U-notch and small V-notch in RRF& flake on 3rd CS& green and white calcareous algae on carapace& L SC is deformed& minor flaking on center of plastron and a few small barnacles (removed),NA,NA,NA,NA,NA,NA
2010_RE_0189,3/10/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_91,NotTagged_0347,None,NA,NA,NA,46.8,41.8,NA,NA,9 central scutes& 6 LLSs& large barnacle on 4th RLS& green and white calcareous algae on carapace& U-notches btw 10-11 RMS and 9-10 RMS& deformity in SCs& shallow U-notch in btw 7-8 LMS,NA,NA,NA,NA,NA,NA
2010_RE_0190,3/10/2010,researcher_4,site_38,ocean,net,fisher_360,site_118,species_1,site_91,NotTagged_0348,None,NA,NA,NA,46.5,44.7,NA,NA,Small U-notch in 9th RMS and btw 6-7 LMS& flakings in 1st CS and 3rd LLS and 3rd RLS& patches of white calcareous algae on carapace& clean plastron,NA,NA,NA,NA,NA,NA
2010_RE_0191,3/10/2010,researcher_4,site_41,ocean,net,fisher_381,site_118,species_2,site_108,3828,None,NA,NA,NA,44.2,40.8,NA,NA,Extensive green algae on the carapace. Spot of pinkish calcareous algae. Notch in the 11st RMS. Tips of both front flippers missing. Flaking tip of scutes. RRF missing a good chunk of tip.,NA,NA,NA,NA,NA,NA
2010_RE_0192,3/10/2010,researcher_4,site_38,ocean,net,fisher_381,site_118,species_2,site_108,3643,None,NA,NA,NA,42.1,38.8,NA,NA,Thick green algae on RLSs and towards tail& tips of scutes flaking& FF tips missing (both)& U-notch btw 10-11 RMS,NA,NA,NA,NA,NA,NA
2010_RE_0193,3/10/2010,researcher_4,site_58,creek,net,fisher_1007,site_8,species_1,site_80,NotTagged_0349,None,NA,NA,NA,40.9,39.3,NA,NA,Two large barnacles on left near tail& minor flaking on plastron& several small barnacles scattered on the carapace& flaking especially 1-2 RLS 2-3 RLS and 4 RLS and caudal scares& green algae on the carapace& deformity in the 7th and 8th RMS (shallow U-n,NA,NA,NA,NA,NA,NA
