ID,error
2011_RE_1075 x CCL_cm,0.0
2011_RE_1075 x CCW_cm,0.0
2011_RE_1075 x Weight_Kg,0.0
2011_RE_1075 x Sex,0.0
2011_RE_1075 x TurtleCharacteristics,0.0
2011_RE_1075 x Status,0.0
2011_RE_1075 x Date_Release,0.0
2011_RE_1075 x Release_Admiss_Notes,0.0
2011_RE_1075 x SpecialRemarks,0.0
2011_RE_1075 x PCVNumber,0.0
2011_RE_1075 x Expenditure,0.0
2011_RE_1076 x Date_Caught,0.0
2011_RE_1076 x Researcher,0.0
2011_RE_1076 x CaptureSite,0.0
2011_RE_1076 x ForagingGround,0.0
2011_RE_1076 x CaptureMethod,0.0
2011_RE_1076 x Fisher,0.0
2011_RE_1076 x LandingSite,0.0
2011_RE_1076 x Species,0.0
2011_RE_1076 x ReleaseSite,0.0
2011_RE_1076 x Tag_1,0.0
2011_RE_1076 x Tag_2,0.0
2011_RE_1076 x Tag_3,0.0
2011_RE_1076 x Lost_Tags,0.0
2011_RE_1076 x T_Number,0.0
2011_RE_1076 x CCL_cm,0.0
2011_RE_1076 x CCW_cm,0.0
2011_RE_1076 x Weight_Kg,0.0
2011_RE_1076 x Sex,0.0
2011_RE_1076 x TurtleCharacteristics,0.0
2011_RE_1076 x Status,0.0
2011_RE_1076 x Date_Release,0.0
2011_RE_1076 x Release_Admiss_Notes,0.0
2011_RE_1076 x SpecialRemarks,0.0
2011_RE_1076 x PCVNumber,0.0
2011_RE_1076 x Expenditure,0.0
2011_RE_1077 x Date_Caught,0.0
2011_RE_1077 x Researcher,0.0
2011_RE_1077 x CaptureSite,0.0
2011_RE_1077 x ForagingGround,0.0
2011_RE_1077 x CaptureMethod,0.0
2011_RE_1077 x Fisher,0.0
2011_RE_1077 x LandingSite,0.0
2011_RE_1077 x Species,0.0
2011_RE_1077 x ReleaseSite,0.0
2011_RE_1077 x Tag_1,0.0
2011_RE_1077 x Tag_2,0.0
2011_RE_1077 x Tag_3,0.0
2011_RE_1077 x Lost_Tags,0.0
2011_RE_1077 x T_Number,0.0
2011_RE_1077 x CCL_cm,0.0
2011_RE_1077 x CCW_cm,0.0
2011_RE_1077 x Weight_Kg,0.0
2011_RE_1077 x Sex,0.0
2011_RE_1077 x TurtleCharacteristics,0.0
2011_RE_1077 x Status,0.0
2011_RE_1077 x Date_Release,0.0
2011_RE_1077 x Release_Admiss_Notes,0.0
2011_RE_1077 x SpecialRemarks,0.0
2011_RE_1077 x PCVNumber,0.0
2011_RE_1077 x Expenditure,0.0
2011_RE_1078 x Date_Caught,0.0
2011_RE_1078 x Researcher,0.0
2011_RE_1078 x CaptureSite,0.0
2011_RE_1078 x ForagingGround,0.0
2011_RE_1078 x CaptureMethod,0.0
2011_RE_1078 x Fisher,0.0
2011_RE_1078 x LandingSite,0.0
2011_RE_1078 x Species,0.0
2011_RE_1078 x ReleaseSite,0.0
2011_RE_1078 x Tag_1,0.0
2011_RE_1078 x Tag_2,0.0
2011_RE_1078 x Tag_3,0.0
2011_RE_1078 x Lost_Tags,0.0
2011_RE_1078 x T_Number,0.0
2011_RE_1078 x CCL_cm,0.0
2011_RE_1078 x CCW_cm,0.0
2011_RE_1078 x Weight_Kg,0.0
2011_RE_1078 x Sex,0.0
2011_RE_1078 x TurtleCharacteristics,0.0
2011_RE_1078 x Status,0.0
2011_RE_1078 x Date_Release,0.0
2011_RE_1078 x Release_Admiss_Notes,0.0
2011_RE_1078 x SpecialRemarks,0.0
2011_RE_1078 x PCVNumber,0.0
2011_RE_1078 x Expenditure,0.0
2011_RE_1079 x Date_Caught,0.0
2011_RE_1079 x Researcher,0.0
2011_RE_1079 x CaptureSite,0.0
2011_RE_1079 x ForagingGround,0.0
2011_RE_1079 x CaptureMethod,0.0
2011_RE_1079 x Fisher,0.0
2011_RE_1079 x LandingSite,0.0
2011_RE_1079 x Species,0.0
2011_RE_1079 x ReleaseSite,0.0
2011_RE_1079 x Tag_1,0.0
2011_RE_1079 x Tag_2,0.0
2011_RE_1079 x Tag_3,0.0
2011_RE_1079 x Lost_Tags,0.0
2011_RE_1079 x T_Number,0.0
2011_RE_1079 x CCL_cm,0.0
2011_RE_1079 x CCW_cm,0.0
2011_RE_1079 x Weight_Kg,0.0
2011_RE_1079 x Sex,0.0
2011_RE_1079 x TurtleCharacteristics,0.0
2011_RE_1079 x Status,0.0
2011_RE_1079 x Date_Release,0.0
2011_RE_1079 x Release_Admiss_Notes,0.0
2011_RE_1079 x SpecialRemarks,0.0
2011_RE_1079 x PCVNumber,0.0
2011_RE_1079 x Expenditure,0.0
2011_RE_1080 x Date_Caught,0.0
2011_RE_1080 x Researcher,0.0
2011_RE_1080 x CaptureSite,0.0
2011_RE_1080 x ForagingGround,0.0
2011_RE_1080 x CaptureMethod,0.0
2011_RE_1080 x Fisher,0.0
2011_RE_1080 x LandingSite,0.0
2011_RE_1080 x Species,0.0
2011_RE_1080 x ReleaseSite,0.0
2011_RE_1080 x Tag_1,0.0
2011_RE_1080 x Tag_2,0.0
2011_RE_1080 x Tag_3,0.0
2011_RE_1080 x Lost_Tags,0.0
2011_RE_1080 x T_Number,0.0
2011_RE_1080 x CCL_cm,0.0
2011_RE_1080 x CCW_cm,0.0
2011_RE_1080 x Weight_Kg,0.0
2011_RE_1080 x Sex,0.0
2011_RE_1080 x TurtleCharacteristics,0.0
2011_RE_1080 x Status,0.0
2011_RE_1080 x Date_Release,0.0
2011_RE_1080 x Release_Admiss_Notes,0.0
2011_RE_1080 x SpecialRemarks,0.0
2011_RE_1080 x PCVNumber,0.0
2011_RE_1080 x Expenditure,0.0
2011_RE_1081 x Date_Caught,0.0
2011_RE_1081 x Researcher,0.0
2011_RE_1081 x CaptureSite,0.0
2011_RE_1081 x ForagingGround,0.0
2011_RE_1081 x CaptureMethod,0.0
2011_RE_1081 x Fisher,0.0
2011_RE_1081 x LandingSite,0.0
2011_RE_1081 x Species,0.0
2011_RE_1081 x ReleaseSite,0.0
2011_RE_1081 x Tag_1,0.0
2011_RE_1081 x Tag_2,0.0
2011_RE_1081 x Tag_3,0.0
2011_RE_1081 x Lost_Tags,0.0
2011_RE_1081 x T_Number,0.0
2011_RE_1081 x CCL_cm,0.0
2011_RE_1081 x CCW_cm,0.0
2011_RE_1081 x Weight_Kg,0.0
2011_RE_1081 x Sex,0.0
2011_RE_1081 x TurtleCharacteristics,0.0
2011_RE_1081 x Status,0.0
2011_RE_1081 x Date_Release,0.0
2011_RE_1081 x Release_Admiss_Notes,0.0
2011_RE_1081 x SpecialRemarks,0.0
2011_RE_1081 x PCVNumber,0.0
2011_RE_1081 x Expenditure,0.0
2011_RE_1082 x Date_Caught,0.0
2011_RE_1082 x Researcher,0.0
2011_RE_1082 x CaptureSite,0.0
2011_RE_1082 x ForagingGround,0.0
2011_RE_1082 x CaptureMethod,0.0
2011_RE_1082 x Fisher,0.0
2011_RE_1082 x LandingSite,0.0
2011_RE_1082 x Species,0.0
2011_RE_1082 x ReleaseSite,0.0
2011_RE_1082 x Tag_1,0.0
2011_RE_1082 x Tag_2,0.0
2011_RE_1082 x Tag_3,0.0
2011_RE_1082 x Lost_Tags,0.0
2011_RE_1082 x T_Number,0.0
2011_RE_1082 x CCL_cm,0.0
2011_RE_1082 x CCW_cm,0.0
2011_RE_1082 x Weight_Kg,0.0
2011_RE_1082 x Sex,0.0
2011_RE_1082 x TurtleCharacteristics,0.0
2011_RE_1082 x Status,0.0
2011_RE_1082 x Date_Release,0.0
2011_RE_1082 x Release_Admiss_Notes,0.0
2011_RE_1082 x SpecialRemarks,0.0
2011_RE_1082 x PCVNumber,0.0
2011_RE_1082 x Expenditure,0.0
2011_RE_1083 x Date_Caught,0.0
2011_RE_1083 x Researcher,0.0
2011_RE_1083 x CaptureSite,0.0
2011_RE_1083 x ForagingGround,0.0
2011_RE_1083 x CaptureMethod,0.0
2011_RE_1083 x Fisher,0.0
2011_RE_1083 x LandingSite,0.0
2011_RE_1083 x Species,0.0
2011_RE_1083 x ReleaseSite,1.0
2011_RE_1083 x Tag_1,0.0
2011_RE_1083 x Tag_2,0.0
2011_RE_1083 x Tag_3,0.0
2011_RE_1083 x Lost_Tags,0.0
2011_RE_1083 x T_Number,0.0
2011_RE_1083 x CCL_cm,0.0
2011_RE_1083 x CCW_cm,0.0
2011_RE_1083 x Weight_Kg,0.0
2011_RE_1083 x Sex,0.0
2011_RE_1083 x TurtleCharacteristics,0.0
2011_RE_1083 x Status,0.0
2011_RE_1083 x Date_Release,0.0
2011_RE_1083 x Release_Admiss_Notes,0.0
2011_RE_1083 x SpecialRemarks,0.0
2011_RE_1083 x PCVNumber,0.0
2011_RE_1083 x Expenditure,0.0
2011_RE_1084 x Date_Caught,0.0
2011_RE_1084 x Researcher,0.0
2011_RE_1084 x CaptureSite,0.0
2011_RE_1084 x ForagingGround,0.0
2011_RE_1084 x CaptureMethod,0.0
2011_RE_1084 x Fisher,0.0
2011_RE_1084 x LandingSite,0.0
2011_RE_1084 x Species,0.0
2011_RE_1084 x ReleaseSite,0.0
2011_RE_1084 x Tag_1,0.0
2011_RE_1084 x Tag_2,0.0
2011_RE_1084 x Tag_3,0.0
2011_RE_1084 x Lost_Tags,0.0
2011_RE_1084 x T_Number,0.0
2011_RE_1084 x CCL_cm,0.0
2011_RE_1084 x CCW_cm,0.0
2011_RE_1084 x Weight_Kg,0.0
2011_RE_1084 x Sex,0.0
2011_RE_1084 x TurtleCharacteristics,0.0
2011_RE_1084 x Status,0.0
2011_RE_1084 x Date_Release,0.0
2011_RE_1084 x Release_Admiss_Notes,0.0
2011_RE_1084 x SpecialRemarks,0.0
2011_RE_1084 x PCVNumber,0.0
2011_RE_1084 x Expenditure,0.0
2011_RE_1085 x Date_Caught,0.0
2011_RE_1085 x Researcher,0.0
2011_RE_1085 x CaptureSite,0.0
2011_RE_1085 x ForagingGround,0.0
2011_RE_1085 x CaptureMethod,0.0
2011_RE_1085 x Fisher,0.0
2011_RE_1085 x LandingSite,0.0
2011_RE_1085 x Species,0.0
2011_RE_1085 x ReleaseSite,0.0
2011_RE_1085 x Tag_1,0.0
2011_RE_1085 x Tag_2,0.0
2011_RE_1085 x Tag_3,0.0
2011_RE_1085 x Lost_Tags,0.0
2011_RE_1085 x T_Number,0.0
2011_RE_1085 x CCL_cm,0.0
2011_RE_1085 x CCW_cm,0.0
2011_RE_1085 x Weight_Kg,0.0
2011_RE_1085 x Sex,0.0
2011_RE_1085 x TurtleCharacteristics,0.0
2011_RE_1085 x Status,0.0
2011_RE_1085 x Date_Release,0.0
2011_RE_1085 x Release_Admiss_Notes,0.0
2011_RE_1085 x SpecialRemarks,0.0
2011_RE_1085 x PCVNumber,0.0
2011_RE_1085 x Expenditure,0.0
2011_RE_1086 x Date_Caught,0.0
2011_RE_1086 x Researcher,0.0
2011_RE_1086 x CaptureSite,0.0
2011_RE_1086 x ForagingGround,0.0
2011_RE_1086 x CaptureMethod,0.0
2011_RE_1086 x Fisher,0.0
2011_RE_1086 x LandingSite,0.0
2011_RE_1086 x Species,0.0
2011_RE_1086 x ReleaseSite,0.0
2011_RE_1086 x Tag_1,0.0
2011_RE_1086 x Tag_2,0.0
2011_RE_1086 x Tag_3,0.0
2011_RE_1086 x Lost_Tags,0.0
2011_RE_1086 x T_Number,0.0
2011_RE_1086 x CCL_cm,0.0
2011_RE_1086 x CCW_cm,0.0
2011_RE_1086 x Weight_Kg,0.0
2011_RE_1086 x Sex,0.0
2011_RE_1086 x TurtleCharacteristics,0.0
2011_RE_1086 x Status,0.0
2011_RE_1086 x Date_Release,0.0
2011_RE_1086 x Release_Admiss_Notes,0.0
2011_RE_1086 x SpecialRemarks,0.0
2011_RE_1086 x PCVNumber,0.0
2011_RE_1086 x Expenditure,0.0
2011_RE_1087 x Date_Caught,0.0
2011_RE_1087 x Researcher,0.0
2011_RE_1087 x CaptureSite,0.0
2011_RE_1087 x ForagingGround,0.0
2011_RE_1087 x CaptureMethod,0.0
2011_RE_1087 x Fisher,0.0
2011_RE_1087 x LandingSite,0.0
2011_RE_1087 x Species,0.0
2011_RE_1087 x ReleaseSite,0.0
2011_RE_1087 x Tag_1,0.0
2011_RE_1087 x Tag_2,0.0
2011_RE_1087 x Tag_3,0.0
2011_RE_1087 x Lost_Tags,0.0
2011_RE_1087 x T_Number,0.0
2011_RE_1087 x CCL_cm,0.0
2011_RE_1087 x CCW_cm,0.0
2011_RE_1087 x Weight_Kg,0.0
2011_RE_1087 x Sex,0.0
2011_RE_1087 x TurtleCharacteristics,0.0
2011_RE_1087 x Status,0.0
2011_RE_1087 x Date_Release,0.0
2011_RE_1087 x Release_Admiss_Notes,0.0
2011_RE_1087 x SpecialRemarks,0.0
2011_RE_1087 x PCVNumber,0.0
2011_RE_1087 x Expenditure,0.0
2011_RE_1088 x Date_Caught,0.0
2011_RE_1088 x Researcher,0.0
2011_RE_1088 x CaptureSite,0.0
2011_RE_1088 x ForagingGround,0.0
2011_RE_1088 x CaptureMethod,0.0
2011_RE_1088 x Fisher,0.0
2011_RE_1088 x LandingSite,0.0
2011_RE_1088 x Species,0.0
2011_RE_1088 x ReleaseSite,0.0
2011_RE_1088 x Tag_1,0.0
2011_RE_1088 x Tag_2,0.0
2011_RE_1088 x Tag_3,0.0
2011_RE_1088 x Lost_Tags,0.0
2011_RE_1088 x T_Number,0.0
2011_RE_1088 x CCL_cm,0.0
2011_RE_1088 x CCW_cm,0.0
2011_RE_1088 x Weight_Kg,0.0
2011_RE_1088 x Sex,0.0
2011_RE_1088 x TurtleCharacteristics,0.0
2011_RE_1088 x Status,0.0
2011_RE_1088 x Date_Release,0.0
2011_RE_1088 x Release_Admiss_Notes,0.0
2011_RE_1088 x SpecialRemarks,0.0
2011_RE_1088 x PCVNumber,0.0
2011_RE_1088 x Expenditure,0.0
2011_RE_1089 x Date_Caught,0.0
2011_RE_1089 x Researcher,0.0
2011_RE_1089 x CaptureSite,0.0
2011_RE_1089 x ForagingGround,0.0
2011_RE_1089 x CaptureMethod,0.0
2011_RE_1089 x Fisher,0.0
2011_RE_1089 x LandingSite,0.0
2011_RE_1089 x Species,0.0
2011_RE_1089 x ReleaseSite,0.0
2011_RE_1089 x Tag_1,0.0
2011_RE_1089 x Tag_2,0.0
2011_RE_1089 x Tag_3,0.0
2011_RE_1089 x Lost_Tags,0.0
2011_RE_1089 x T_Number,0.0
2011_RE_1089 x CCL_cm,0.0
2011_RE_1089 x CCW_cm,0.0
2011_RE_1089 x Weight_Kg,0.0
2011_RE_1089 x Sex,0.0
2011_RE_1089 x TurtleCharacteristics,0.0
2011_RE_1089 x Status,0.0
2011_RE_1089 x Date_Release,0.0
2011_RE_1089 x Release_Admiss_Notes,0.0
2011_RE_1089 x SpecialRemarks,0.0
2011_RE_1089 x PCVNumber,0.0
2011_RE_1089 x Expenditure,0.0
2011_RE_1090 x Date_Caught,0.0
2011_RE_1090 x Researcher,0.0
2011_RE_1090 x CaptureSite,0.0
2011_RE_1090 x ForagingGround,0.0
2011_RE_1090 x CaptureMethod,0.0
2011_RE_1090 x Fisher,0.0
2011_RE_1090 x LandingSite,0.0
2011_RE_1090 x Species,0.0
2011_RE_1090 x ReleaseSite,0.0
2011_RE_1090 x Tag_1,0.0
2011_RE_1090 x Tag_2,0.0
2011_RE_1090 x Tag_3,0.0
2011_RE_1090 x Lost_Tags,0.0
2011_RE_1090 x T_Number,0.0
2011_RE_1090 x CCL_cm,0.0
2011_RE_1090 x CCW_cm,0.0
2011_RE_1090 x Weight_Kg,0.0
2011_RE_1090 x Sex,0.0
2011_RE_1090 x TurtleCharacteristics,0.0
2011_RE_1090 x Status,0.0
2011_RE_1090 x Date_Release,0.0
2011_RE_1090 x Release_Admiss_Notes,0.0
2011_RE_1090 x SpecialRemarks,0.0
2011_RE_1090 x PCVNumber,0.0
2011_RE_1090 x Expenditure,0.0
2011_RE_1091 x Date_Caught,0.0
2011_RE_1091 x Researcher,0.0
2011_RE_1091 x CaptureSite,0.0
2011_RE_1091 x ForagingGround,0.0
2011_RE_1091 x CaptureMethod,0.0
2011_RE_1091 x Fisher,0.0
2011_RE_1091 x LandingSite,0.0
2011_RE_1091 x Species,0.0
2011_RE_1091 x ReleaseSite,0.0
2011_RE_1091 x Tag_1,0.0
2011_RE_1091 x Tag_2,0.0
2011_RE_1091 x Tag_3,0.0
2011_RE_1091 x Lost_Tags,0.0
2011_RE_1091 x T_Number,0.0
2011_RE_1091 x CCL_cm,0.0
2011_RE_1091 x CCW_cm,0.0
2011_RE_1091 x Weight_Kg,0.0
2011_RE_1091 x Sex,0.0
2011_RE_1091 x TurtleCharacteristics,0.0
2011_RE_1091 x Status,0.0
2011_RE_1091 x Date_Release,0.0
2011_RE_1091 x Release_Admiss_Notes,0.0
2011_RE_1091 x SpecialRemarks,0.0
2011_RE_1091 x PCVNumber,0.0
2011_RE_1091 x Expenditure,0.0
2011_RE_1092 x Date_Caught,0.0
2011_RE_1092 x Researcher,0.0
2011_RE_1092 x CaptureSite,0.0
2011_RE_1092 x ForagingGround,0.0
2011_RE_1092 x CaptureMethod,0.0
2011_RE_1092 x Fisher,0.0
2011_RE_1092 x LandingSite,0.0
2011_RE_1092 x Species,0.0
2011_RE_1092 x ReleaseSite,0.0
2011_RE_1092 x Tag_1,0.0
2011_RE_1092 x Tag_2,0.0
2011_RE_1092 x Tag_3,0.0
2011_RE_1092 x Lost_Tags,0.0
2011_RE_1092 x T_Number,0.0
2011_RE_1092 x CCL_cm,0.0
2011_RE_1092 x CCW_cm,0.0
2011_RE_1092 x Weight_Kg,0.0
2011_RE_1092 x Sex,0.0
2011_RE_1092 x TurtleCharacteristics,0.0
2011_RE_1092 x Status,0.0
2011_RE_1092 x Date_Release,0.0
2011_RE_1092 x Release_Admiss_Notes,0.0
2011_RE_1092 x SpecialRemarks,0.0
2011_RE_1092 x PCVNumber,0.0
2011_RE_1092 x Expenditure,0.0
2011_RE_1093 x Date_Caught,0.0
2011_RE_1093 x Researcher,0.0
2011_RE_1093 x CaptureSite,0.0
2011_RE_1093 x ForagingGround,0.0
2011_RE_1093 x CaptureMethod,0.0
2011_RE_1093 x Fisher,1.0
2011_RE_1093 x LandingSite,0.0
2011_RE_1093 x Species,0.0
2011_RE_1093 x ReleaseSite,0.0
2011_RE_1093 x Tag_1,0.0
2011_RE_1093 x Tag_2,0.0
2011_RE_1093 x Tag_3,0.0
2011_RE_1093 x Lost_Tags,0.0
2011_RE_1093 x T_Number,0.0
2011_RE_1093 x CCL_cm,0.0
2011_RE_1093 x CCW_cm,0.0
2011_RE_1093 x Weight_Kg,0.0
2011_RE_1093 x Sex,0.0
2011_RE_1093 x TurtleCharacteristics,0.0
2011_RE_1093 x Status,0.0
2011_RE_1093 x Date_Release,0.0
2011_RE_1093 x Release_Admiss_Notes,0.0
2011_RE_1093 x SpecialRemarks,0.0
2011_RE_1093 x PCVNumber,0.0
2011_RE_1093 x Expenditure,0.0
2011_RE_1094 x Date_Caught,0.0
2011_RE_1094 x Researcher,0.0
2011_RE_1094 x CaptureSite,0.0
2011_RE_1094 x ForagingGround,0.0
2011_RE_1094 x CaptureMethod,0.0
2011_RE_1094 x Fisher,0.0
2011_RE_1094 x LandingSite,0.0
2011_RE_1094 x Species,0.0
2011_RE_1094 x ReleaseSite,0.0
2011_RE_1094 x Tag_1,0.0
2011_RE_1094 x Tag_2,0.0
2011_RE_1094 x Tag_3,0.0
2011_RE_1094 x Lost_Tags,0.0
2011_RE_1094 x T_Number,0.0
2011_RE_1094 x CCL_cm,0.0
2011_RE_1094 x CCW_cm,0.0
2011_RE_1094 x Weight_Kg,0.0
2011_RE_1094 x Sex,0.0
2011_RE_1094 x TurtleCharacteristics,0.0
2011_RE_1094 x Status,0.0
2011_RE_1094 x Date_Release,0.0
2011_RE_1094 x Release_Admiss_Notes,0.0
2011_RE_1094 x SpecialRemarks,0.0
2011_RE_1094 x PCVNumber,0.0
2011_RE_1094 x Expenditure,0.0
2011_RE_1095 x Date_Caught,0.0
2011_RE_1095 x Researcher,0.0
2011_RE_1095 x CaptureSite,0.0
2011_RE_1095 x ForagingGround,0.0
2011_RE_1095 x CaptureMethod,0.0
2011_RE_1095 x Fisher,0.0
2011_RE_1095 x LandingSite,0.0
2011_RE_1095 x Species,0.0
2011_RE_1095 x ReleaseSite,0.0
2011_RE_1095 x Tag_1,0.0
2011_RE_1095 x Tag_2,0.0
2011_RE_1095 x Tag_3,0.0
2011_RE_1095 x Lost_Tags,0.0
2011_RE_1095 x T_Number,0.0
2011_RE_1095 x CCL_cm,0.0
2011_RE_1095 x CCW_cm,0.0
2011_RE_1095 x Weight_Kg,0.0
2011_RE_1095 x Sex,0.0
2011_RE_1095 x TurtleCharacteristics,0.0
2011_RE_1095 x Status,0.0
2011_RE_1095 x Date_Release,0.0
2011_RE_1095 x Release_Admiss_Notes,0.0
2011_RE_1095 x SpecialRemarks,0.0
2011_RE_1095 x PCVNumber,0.0
2011_RE_1095 x Expenditure,0.0
2011_RE_1096 x Date_Caught,0.0
2011_RE_1096 x Researcher,0.0
2011_RE_1096 x CaptureSite,0.0
2011_RE_1096 x ForagingGround,0.0
2011_RE_1096 x CaptureMethod,0.0
2011_RE_1096 x Fisher,0.0
2011_RE_1096 x LandingSite,0.0
2011_RE_1096 x Species,0.0
2011_RE_1096 x ReleaseSite,0.0
2011_RE_1096 x Tag_1,0.0
2011_RE_1096 x Tag_2,0.0
2011_RE_1096 x Tag_3,0.0
2011_RE_1096 x Lost_Tags,0.0
2011_RE_1096 x T_Number,0.0
2011_RE_1096 x CCL_cm,0.0
2011_RE_1096 x CCW_cm,0.0
2011_RE_1096 x Weight_Kg,0.0
2011_RE_1096 x Sex,0.0
2011_RE_1096 x TurtleCharacteristics,0.0
2011_RE_1096 x Status,0.0
2011_RE_1096 x Date_Release,0.0
2011_RE_1096 x Release_Admiss_Notes,0.0
2011_RE_1096 x SpecialRemarks,0.0
2011_RE_1096 x PCVNumber,0.0
2011_RE_1096 x Expenditure,0.0
2011_RE_1097 x Date_Caught,0.0
2011_RE_1097 x Researcher,0.0
2011_RE_1097 x CaptureSite,0.0
2011_RE_1097 x ForagingGround,0.0
2011_RE_1097 x CaptureMethod,0.0
2011_RE_1097 x Fisher,0.0
2011_RE_1097 x LandingSite,0.0
2011_RE_1097 x Species,0.0
2011_RE_1097 x ReleaseSite,0.0
2011_RE_1097 x Tag_1,0.0
2011_RE_1097 x Tag_2,0.0
2011_RE_1097 x Tag_3,0.0
2011_RE_1097 x Lost_Tags,0.0
2011_RE_1097 x T_Number,0.0
2011_RE_1097 x CCL_cm,0.0
2011_RE_1097 x CCW_cm,0.0
2011_RE_1097 x Weight_Kg,0.0
2011_RE_1097 x Sex,0.0
2011_RE_1097 x TurtleCharacteristics,0.0
2011_RE_1097 x Status,0.0
2011_RE_1097 x Date_Release,0.0
2011_RE_1097 x Release_Admiss_Notes,0.0
2011_RE_1097 x SpecialRemarks,0.0
2011_RE_1097 x PCVNumber,0.0
2011_RE_1097 x Expenditure,0.0
2011_RE_1098 x Date_Caught,0.0
2011_RE_1098 x Researcher,0.0
2011_RE_1098 x CaptureSite,0.0
2011_RE_1098 x ForagingGround,0.0
2011_RE_1098 x CaptureMethod,0.0
2011_RE_1098 x Fisher,0.0
2011_RE_1098 x LandingSite,0.0
2011_RE_1098 x Species,0.0
2011_RE_1098 x ReleaseSite,0.0
2011_RE_1098 x Tag_1,0.0
2011_RE_1098 x Tag_2,0.0
2011_RE_1098 x Tag_3,0.0
2011_RE_1098 x Lost_Tags,0.0
2011_RE_1098 x T_Number,0.0
2011_RE_1098 x CCL_cm,0.0
2011_RE_1098 x CCW_cm,0.0
2011_RE_1098 x Weight_Kg,0.0
2011_RE_1098 x Sex,0.0
2011_RE_1098 x TurtleCharacteristics,0.0
2011_RE_1098 x Status,0.0
2011_RE_1098 x Date_Release,0.0
2011_RE_1098 x Release_Admiss_Notes,0.0
2011_RE_1098 x SpecialRemarks,0.0
2011_RE_1098 x PCVNumber,0.0
2011_RE_1098 x Expenditure,0.0
2011_RE_1099 x Date_Caught,0.0
2011_RE_1099 x Researcher,0.0
2011_RE_1099 x CaptureSite,0.0
2011_RE_1099 x ForagingGround,0.0
2011_RE_1099 x CaptureMethod,0.0
2011_RE_1099 x Fisher,0.0
2011_RE_1099 x LandingSite,0.0
2011_RE_1099 x Species,0.0
2011_RE_1099 x ReleaseSite,0.0
2011_RE_1099 x Tag_1,0.0
2011_RE_1099 x Tag_2,0.0
2011_RE_1099 x Tag_3,0.0
2011_RE_1099 x Lost_Tags,0.0
2011_RE_1099 x T_Number,0.0
2011_RE_1099 x CCL_cm,0.0
2011_RE_1099 x CCW_cm,0.0
2011_RE_1099 x Weight_Kg,0.0
2011_RE_1099 x Sex,0.0
2011_RE_1099 x TurtleCharacteristics,0.0
2011_RE_1099 x Status,0.0
2011_RE_1099 x Date_Release,0.0
2011_RE_1099 x Release_Admiss_Notes,0.0
2011_RE_1099 x SpecialRemarks,0.0
2011_RE_1099 x PCVNumber,0.0
2011_RE_1099 x Expenditure,0.0
2011_RE_1100 x Date_Caught,0.0
2011_RE_1100 x Researcher,0.0
2011_RE_1100 x CaptureSite,0.0
2011_RE_1100 x ForagingGround,0.0
2011_RE_1100 x CaptureMethod,0.0
2011_RE_1100 x Fisher,0.0
2011_RE_1100 x LandingSite,0.0
2011_RE_1100 x Species,0.0
2011_RE_1100 x ReleaseSite,0.0
2011_RE_1100 x Tag_1,0.0
2011_RE_1100 x Tag_2,0.0
2011_RE_1100 x Tag_3,0.0
2011_RE_1100 x Lost_Tags,0.0
2011_RE_1100 x T_Number,0.0
2011_RE_1100 x CCL_cm,0.0
2011_RE_1100 x CCW_cm,0.0
2011_RE_1100 x Weight_Kg,0.0
2011_RE_1100 x Sex,0.0
2011_RE_1100 x TurtleCharacteristics,0.0
2011_RE_1100 x Status,0.0
2011_RE_1100 x Date_Release,0.0
2011_RE_1100 x Release_Admiss_Notes,0.0
2011_RE_1100 x SpecialRemarks,0.0
2011_RE_1100 x PCVNumber,0.0
2011_RE_1100 x Expenditure,0.0
2011_RE_1101 x Date_Caught,0.0
2011_RE_1101 x Researcher,0.0
2011_RE_1101 x CaptureSite,0.0
2011_RE_1101 x ForagingGround,0.0
2011_RE_1101 x CaptureMethod,0.0
2011_RE_1101 x Fisher,0.0
2011_RE_1101 x LandingSite,0.0
2011_RE_1101 x Species,0.0
2011_RE_1101 x ReleaseSite,0.0
2011_RE_1101 x Tag_1,0.0
2011_RE_1101 x Tag_2,0.0
2011_RE_1101 x Tag_3,0.0
2011_RE_1101 x Lost_Tags,0.0
2011_RE_1101 x T_Number,0.0
2011_RE_1101 x CCL_cm,0.0
2011_RE_1101 x CCW_cm,0.0
2011_RE_1101 x Weight_Kg,0.0
2011_RE_1101 x Sex,0.0
2011_RE_1101 x TurtleCharacteristics,0.0
2011_RE_1101 x Status,0.0
2011_RE_1101 x Date_Release,0.0
2011_RE_1101 x Release_Admiss_Notes,0.0
2011_RE_1101 x SpecialRemarks,0.0
2011_RE_1101 x PCVNumber,0.0
2011_RE_1101 x Expenditure,0.0
2011_RE_1102 x Date_Caught,0.0
2011_RE_1102 x Researcher,0.0
2011_RE_1102 x CaptureSite,0.0
2011_RE_1102 x ForagingGround,0.0
2011_RE_1102 x CaptureMethod,0.0
2011_RE_1102 x Fisher,0.0
2011_RE_1102 x LandingSite,0.0
2011_RE_1102 x Species,0.0
2011_RE_1102 x ReleaseSite,0.0
2011_RE_1102 x Tag_1,0.0
2011_RE_1102 x Tag_2,0.0
2011_RE_1102 x Tag_3,0.0
2011_RE_1102 x Lost_Tags,0.0
2011_RE_1102 x T_Number,0.0
2011_RE_1102 x CCL_cm,0.0
